"hz","epi_year","epi_week","territory","date","province","pop","n_sdb_all","n_outcome","n_success","n_delay","n_timely","n_vaccinated","n_vacc_status","against_evd","suspend_activities","n_events","fatalities","open","n_hf","n_networks","n_frequencies","road_length","n_mines","day","r_mean","r_se","r_lci","r_uci","confirmed","probable","cases","dead","nosocomial","contact","cases_prev","cases_curr","cases_wt","p_success_prev","p_success_curr","p_timely_prev","p_timely_curr","r_sdb_to_pop_prev","r_sdb_to_pop_curr","p_nosocomial_prev","p_nosocomial_curr","p_epi_link_prev","p_epi_link_curr","vcp_1w_lag0","vcp_1w_lag2","vcp_2w_lag0","vcp_2w_lag2","vcp_4w_lag0","vcp_4w_lag2","n_against_evd_1w_lag0","n_suspensions_1w_lag0","n_against_evd_1w_lag2","n_suspensions_1w_lag2","n_against_evd_2w_lag0","n_suspensions_2w_lag0","n_against_evd_2w_lag2","n_suspensions_2w_lag2","n_against_evd_4w_lag0","n_suspensions_4w_lag0","n_against_evd_4w_lag2","n_suspensions_4w_lag2","rate_events_1w_lag0","rate_fatalities_1w_lag0","rate_events_1w_lag2","rate_fatalities_1w_lag2","rate_events_2w_lag0","rate_fatalities_2w_lag0","rate_events_2w_lag2","rate_fatalities_2w_lag2","rate_events_4w_lag0","rate_fatalities_4w_lag0","rate_events_4w_lag2","rate_fatalities_4w_lag2","etc_open","etc_open_1w_lag0","etc_open_1w_lag0_cat","etc_open_1w_lag2","etc_open_1w_lag2_cat","etc_open_2w_lag0","etc_open_2w_lag0_cat","etc_open_2w_lag2","etc_open_2w_lag2_cat","etc_open_4w_lag0","etc_open_4w_lag0_cat","etc_open_4w_lag2","etc_open_4w_lag2_cat","rate_hf","rate_road_length","rate_mines","p_success_prev_cat","p_success_curr_cat","p_timely_prev_cat","p_timely_curr_cat","r_sdb_to_pop_prev_cat","r_sdb_to_pop_curr_cat","p_nosocomial_prev_cat","p_nosocomial_curr_cat","p_epi_link_prev_cat","p_epi_link_curr_cat","vcp_1w_lag0_cat","vcp_1w_lag2_cat","vcp_2w_lag0_cat","vcp_2w_lag2_cat","vcp_4w_lag0_cat","vcp_4w_lag2_cat","n_against_evd_1w_lag0_cat","n_against_evd_1w_lag2_cat","n_against_evd_2w_lag0_cat","n_against_evd_2w_lag2_cat","n_against_evd_4w_lag0_cat","n_against_evd_4w_lag2_cat","n_suspensions_1w_lag0_cat","n_suspensions_1w_lag2_cat","n_suspensions_2w_lag0_cat","n_suspensions_2w_lag2_cat","n_suspensions_4w_lag0_cat","n_suspensions_4w_lag2_cat","rate_events_1w_lag0_cat","rate_events_1w_lag2_cat","rate_events_2w_lag0_cat","rate_events_2w_lag2_cat","rate_events_4w_lag0_cat","rate_events_4w_lag2_cat","rate_fatalities_1w_lag0_cat","rate_fatalities_1w_lag2_cat","rate_fatalities_2w_lag0_cat","rate_fatalities_2w_lag2_cat","rate_fatalities_4w_lag0_cat","rate_fatalities_4w_lag2_cat","n_networks_cat","n_frequencies_cat","rate_hf_cat","rate_road_length_cat","rate_mines_cat","ln_r_mean","p_curr"
"Manguredjipa",2018,51,"Lubero",2018-12-24,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,0,NA,32,2.3,1,273.901178874,0,141,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.29371126951887,0,0,0,2.58742253903774,0,5.17484507807548,0,7.76226761711321,0,6.46855634759434,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9",">= 5.0",">= 5.0",">= 5.0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2018,52,"Lubero",2018-12-31,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,32,2.3,1,273.901178874,0,148,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29371126951887,0,1.29371126951887,0,1.29371126951887,0,2.58742253903774,0,6.46855634759434,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,1,"Lubero",2019-01-07,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,32,2.3,1,273.901178874,0,155,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29371126951887,0,0,0,2.58742253903774,0,2.58742253903774,0,7.76226761711321,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,2,"Lubero",2019-01-14,"North Kivu",77297,0,NA,NA,NA,NA,0,2,0,0,1,0,NA,32,2.3,1,273.901178874,0,162,NA,NA,NA,NA,2,0,2,1,0,0,0,2,1.4142135623731,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.29371126951887,0,0,0,1.29371126951887,0,1.29371126951887,0,2.58742253903774,0,2.58742253903774,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,"0%",NA,"<33%","< 25%",NA,"< 25%",NA,"< 25%",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,1
"Manguredjipa",2019,3,"Lubero",2019-01-21,"North Kivu",77297,0,NA,NA,NA,NA,0,2,0,0,2,0,NA,32,2.3,1,273.901178874,0,169,NA,NA,NA,NA,3,0,3,1,0,0,0,5,2.23606797749979,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.58742253903774,0,0,0,3.88113380855661,0,0,0,3.88113380855661,0,2.58742253903774,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,"0%",NA,"<33%","< 25%",NA,"< 25%",NA,"< 25%",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,1
"Manguredjipa",2019,4,"Lubero",2019-01-28,"North Kivu",77297,3,0,0,0,0,0,0,0,0,4,0,NA,32,2.3,1,273.901178874,0,176,NA,NA,NA,NA,0,0,0,0,0,0,2,3,2.23606797749979,NA,NA,NA,NA,0,1.9405669042783,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17484507807548,0,1.29371126951887,0,7.76226761711321,0,1.29371126951887,0,9.05597888663208,0,2.58742253903774,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0.01 to 1.99","0%","0%","<33%","<33%",NA,"< 25%","< 25%","< 25%","< 25%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0",">= 5.0","0.1 to 4.9",">= 5.0","0.1 to 4.9",">= 5.0","0.1 to 4.9","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0.6
"Manguredjipa",2019,5,"Lubero",2019-02-04,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,3,3,NA,32,2.3,1,273.901178874,0,183,NA,NA,NA,NA,0,0,0,0,0,0,5,0,2.23606797749979,NA,NA,NA,NA,0,1.9405669042783,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88113380855661,3.88113380855661,2.58742253903774,0,9.05597888663208,3.88113380855661,3.88113380855661,0,12.9371126951887,3.88113380855661,3.88113380855661,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0.01 to 1.99","0%",NA,"<33%",NA,NA,"< 25%",NA,"< 25%","< 25%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0
"Manguredjipa",2019,6,"Lubero",2019-02-11,"North Kivu",77297,0,NA,NA,NA,NA,0,0,1,1,1,1,NA,32,2.3,1,273.901178874,0,190,NA,NA,NA,NA,0,0,0,0,0,0,3,0,1.73205080756888,NA,NA,NA,NA,1.9405669042783,0,0,NA,0,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1.29371126951887,1.29371126951887,5.17484507807548,0,5.17484507807548,5.17484507807548,7.76226761711321,0,12.9371126951887,5.17484507807548,9.05597888663208,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0.01 to 1.99","0","0%",NA,"<33%",NA,NA,NA,NA,"< 25%","< 25%","< 25%","1","0","1","0","1","0","1","0","1","0","1","0","0.1 to 4.9",">= 5.0",">= 5.0",">= 5.0",">= 5.0",">= 5.0","0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0
"Manguredjipa",2019,7,"Lubero",2019-02-18,"North Kivu",77297,0,NA,NA,NA,NA,0,0,2,2,0,0,NA,32,2.3,1,273.901178874,0,197,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1.9405669042783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,3,3,0,0,3,3,0,0,0,0,3.88113380855661,3.88113380855661,1.29371126951887,1.29371126951887,9.05597888663208,3.88113380855661,10.349690156151,5.17484507807548,12.9371126951887,3.88113380855661,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0.01 to 1.99","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"< 25%","2","0",">= 3","0",">= 3","0",">= 2","0",">= 2","0",">= 2","0","0","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0",">= 5.0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,8,"Lubero",2019-02-25,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,5,NA,32,2.3,1,273.901178874,0,204,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,2,1,1,3,3,1,1,1.29371126951887,6.46855634759434,1.29371126951887,1.29371126951887,1.29371126951887,6.46855634759434,5.17484507807548,5.17484507807548,6.46855634759434,11.6434014256698,12.9371126951887,5.17484507807548,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"< 25%","0","1","2","1",">= 3","1","0","1",">= 2","1",">= 2","1","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,9,"Lubero",2019-03-04,"North Kivu",77297,0,NA,NA,NA,NA,0,0,2,1,0,0,NA,32,2.3,1,273.901178874,0,211,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,3,3,5,4,3,3,0,0,0,0,1.29371126951887,6.46855634759434,1.29371126951887,1.29371126951887,2.58742253903774,7.76226761711321,10.349690156151,5.17484507807548,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2",">= 3",">= 3",">= 3","1",">= 2","1",">= 2",">= 2",">= 2","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,10,"Lubero",2019-03-11,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,1,NA,32,2.3,1,273.901178874,0,218,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,2,2,4,3,3,3,1.29371126951887,1.29371126951887,1.29371126951887,6.46855634759434,1.29371126951887,1.29371126951887,1.29371126951887,6.46855634759434,2.58742253903774,7.76226761711321,6.46855634759434,11.6434014256698,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","2","2",">= 3",">= 3","0","0","1",">= 2",">= 2",">= 2","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,11,"Lubero",2019-03-18,"North Kivu",77297,4,4,0,4,4,0,0,0,0,0,0,NA,32,2.3,1,273.901178874,0,225,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2.58742253903774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,0,2,1,2,1,5,4,0,0,0,0,1.29371126951887,1.29371126951887,1.29371126951887,6.46855634759434,2.58742253903774,7.76226761711321,2.58742253903774,7.76226761711321,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,"< 0.25",NA,"1.00","0","2.00 to 3.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","2","0","2","2",">= 3","0","1","0","1","1",">= 2","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,12,"Lubero",2019-03-25,"North Kivu",77297,0,NA,NA,NA,NA,0,0,1,1,1,0,NA,32,2.3,1,273.901178874,0,232,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2.58742253903774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,2,1,3,2,4,3,1.29371126951887,0,1.29371126951887,1.29371126951887,1.29371126951887,0,1.29371126951887,1.29371126951887,2.58742253903774,1.29371126951887,2.58742253903774,7.76226761711321,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,"< 0.25",NA,"1.00","0","2.00 to 3.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","2",">= 3",">= 3","1","0","1","1",">= 2",">= 2","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,13,"Lubero",2019-04-01,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,0,NA,32,2.3,1,273.901178874,0,239,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,1,NA,2.58742253903774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,1,2,1,1.29371126951887,0,0,0,2.58742253903774,0,1.29371126951887,1.29371126951887,3.88113380855661,1.29371126951887,2.58742253903774,7.76226761711321,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,"< 0.25",NA,"1.00",NA,"2.00 to 3.99","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0","1","2","0","0","1","0","1","1","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,14,"Lubero",2019-04-08,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,2,1,NA,32,2.3,1,273.901178874,0,246,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,1,NA,2.58742253903774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,3,2,2.58742253903774,1.29371126951887,1.29371126951887,0,3.88113380855661,1.29371126951887,1.29371126951887,0,5.17484507807548,1.29371126951887,2.58742253903774,1.29371126951887,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,"< 0.25",NA,"1.00",NA,"2.00 to 3.99","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","1","1",">= 3","0","1","0","1","1",">= 2","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,15,"Lubero",2019-04-15,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,2,NA,32,2.3,1,273.901178874,0,253,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,1,1.29371126951887,2.58742253903774,1.29371126951887,0,3.88113380855661,3.88113380855661,2.58742253903774,0,6.46855634759434,3.88113380855661,3.88113380855661,1.29371126951887,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1","1","1","0","0","0","1","1","1","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,16,"Lubero",2019-04-22,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,32,2.3,1,273.901178874,0,260,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.58742253903774,1.29371126951887,1.29371126951887,2.58742253903774,3.88113380855661,1.29371126951887,5.17484507807548,3.88113380855661,5.17484507807548,1.29371126951887,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","0","0","0","0","0","1","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,NA
"Manguredjipa",2019,17,"Lubero",2019-04-29,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,1,0,NA,32,2.3,1,273.901178874,0,267,NA,NA,NA,NA,3,0,3,1,0,3,0,3,1.73205080756888,NA,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1.29371126951887,0,1.29371126951887,2.58742253903774,1.29371126951887,0,3.88113380855661,3.88113380855661,5.17484507807548,3.88113380855661,6.46855634759434,3.88113380855661,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,"0%",NA,"> 66%",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","0","0","0","0","0","1","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,1
"Manguredjipa",2019,18,"Lubero",2019-05-06,"North Kivu",77297,0,NA,NA,NA,NA,0,3,0,0,0,0,NA,32,2.3,1,273.901178874,0,274,0.612261455535102,0.456728806191168,0,1.5,4,0,4,2,1,4,0,7,2.64575131106459,NA,NA,NA,NA,0,0,NA,0.142857142857143,NA,1,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29371126951887,0,1.29371126951887,2.58742253903774,2.58742253903774,2.58742253903774,5.17484507807548,3.88113380855661,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0",NA,"> 0%",NA,"> 66%","< 25%",NA,"< 25%",NA,"< 25%",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",-0.490595872773488,1
"Manguredjipa",2019,19,"Lubero",2019-05-13,"North Kivu",77297,0,NA,NA,NA,NA,0,2,0,0,2,0,NA,32,2.3,1,273.901178874,0,281,NA,NA,NA,NA,2,0,2,2,0,2,3,6,3,NA,NA,NA,NA,0,0,0,0.166666666666667,1,1,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.58742253903774,0,1.29371126951887,0,2.58742253903774,0,1.29371126951887,0,3.88113380855661,0,5.17484507807548,3.88113380855661,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0","0%","> 0%","> 66%","> 66%","< 25%",NA,"< 25%",NA,"< 25%",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0","0","0","0","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0.666666666666667
"Manguredjipa",2019,20,"Lubero",2019-05-20,"North Kivu",77297,0,NA,NA,NA,NA,0,0,0,0,3,0,NA,32,2.3,1,273.901178874,0,288,NA,NA,NA,NA,1,0,1,0,0,0,7,3,3.16227766016838,NA,NA,NA,NA,0,0,0.142857142857143,0,1,0.666666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88113380855661,0,0,0,6.46855634759434,0,1.29371126951887,0,7.76226761711321,0,2.58742253903774,2.58742253903774,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0","> 0%","0%","> 66%","> 66%",NA,"< 25%","< 25%","< 25%","< 25%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0",">= 5.0","0.1 to 4.9",">= 5.0","0.1 to 4.9","0","0","0","0","0","0.1 to 9.9","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0.3
"Manguredjipa",2019,21,"Lubero",2019-05-27,"North Kivu",77297,0,NA,NA,NA,NA,0,1,0,0,0,0,NA,32,2.3,1,273.901178874,0,295,NA,NA,NA,NA,1,0,1,0,0,1,6,2,2.82842712474619,NA,NA,NA,NA,0,0,0.166666666666667,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58742253903774,0,3.88113380855661,0,2.58742253903774,0,6.46855634759434,0,3.88113380855661,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0","> 0%","0%","> 66%","33 to 66%","< 25%","< 25%","< 25%","< 25%","< 25%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0","0","0","0","0","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0.25
"Manguredjipa",2019,22,"Lubero",2019-06-03,"North Kivu",77297,0,NA,NA,NA,NA,0,1,0,0,2,3,NA,32,2.3,1,273.901178874,0,302,NA,NA,NA,NA,1,0,1,1,0,1,3,2,2.23606797749979,NA,NA,NA,NA,0,0,0,0,0.666666666666667,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58742253903774,3.88113380855661,3.88113380855661,0,2.58742253903774,3.88113380855661,6.46855634759434,0,9.05597888663208,3.88113380855661,7.76226761711321,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",41.3987606246038,354.349041843797,0,NA,NA,NA,NA,"0","0","0%","0%","> 66%","> 66%","< 25%",NA,"< 25%","< 25%","< 25%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0",">= 5.0","0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9","0","< 4 networks","< 10 frequencies","25.0 to 49.9","200-399 Km","no mining",NA,0.4
